最新,市盈率,市净率,所属行业,流通市值,营业总收入同比,营业总收入,营业利润,每股收益,流动资产,利润总额,每股净资产,归属净利润同比,未分配利润,每股未分配利润,销售毛利率,总资产,流动资产1,固定资产,无形资产,资产负债比率,公积金,总负债,流动负债,长期负债,每股公积金,归属净利润
4.84,8.56,1.15,24.0,208.0,10.37,2131.0,35.1,0.42,673.0,35.5,4.21,23.47,77.7,1.8,2.98,994.0,673.0,69.7,17.7,72.89,40.0,724.0,644.0,80.4,0.93,18.3
4.5,13.77,1.63,19.0,388.0,32.39,101.0,39.1,0.25,1359.0,39.2,2.76,12.16,85.0,0.95,45.94,2442.0,1359.0,60.9,0.463,87.24,39.6,2131.0,1458.0,672.0,0.44,22.0
10.62,12.61,1.8,20.0,18.9,22.83,9.87,1.34,0.63,9.48,1.33,5.92,42.41,4.34,2.42,30.51,21.1,9.48,7.93,1.4,49.65,4.48,10.5,6.44,4.03,2.5,1.13
4.33,-43.66,0.77,50.0,55.8,170.04,8.1,-2.86,-0.07,87.3,-2.73,5.6,-420.04,-42.3,-1.18,4.18,384.0,87.3,173.0,23.1,47.24,205.0,181.0,59.1,122.0,5.71,-2.67
3.66,6.05,0.74,7.0,81.4,-13.55,94.0,16.2,0.45,711.0,17.0,4.96,68.72,70.5,3.17,37.61,726.0,711.0,5.85,2.35,82.94,13.5,602.0,398.0,204.0,0.61,10.1
4.72,13.29,1.44,58.0,30.2,14.46,591.0,11.4,0.27,324.0,11.9,3.28,27.32,15.1,1.16,5.99,432.0,324.0,73.1,3.96,82.83,12.5,358.0,324.0,34.4,0.96,3.48
5.05,14.73,1.22,44.0,75.6,64.11,209.0,5.59,0.26,79.8,5.83,4.12,24.43,13.4,0.73,4.71,150.0,79.8,8.66,30.5,48.91,42.8,73.2,54.2,19.0,2.34,4.71
4.31,17.05,1.17,22.0,38.7,10.48,226.0,3.63,0.19,177.0,3.55,3.68,13.74,6.86,0.66,6.39,194.0,177.0,7.29,1.87,78.05,19.0,151.0,149.0,2.53,1.82,1.97
6.26,86.82,2.92,43.0,18.0,55.45,0.9189,0.1911,0.05,4.73,0.1925,2.14,72.96,0.00705,0.0,33.78,6.68,4.73,0.7791,0.5296,7.58,3.0,0.506,0.3938,0.1122,1.04,0.1558
4.76,263.03,1.25,14.0,61.1,-11.51,14.8,0.3182,0.01,39.6,0.3247,3.81,-93.34,2.96,0.16,22.95,104.0,39.6,4.06,0.7215,31.32,48.8,32.4,14.5,17.9,2.63,0.2518
3.49,-75.05,0.77,7.0,31.8,28.9,9.43,-0.3669,-0.03,69.2,-0.3944,4.53,65.4,6.69,0.71,12.87,90.5,69.2,0.2323,0.0528,52.0,14.8,47.1,22.8,24.3,1.58,-0.3265
7.45,14.45,0.78,10.0,125.0,-12.44,94.3,13.3,0.39,78.7,13.0,9.54,-19.09,91.4,5.46,20.28,343.0,78.7,142.0,52.2,38.42,28.6,132.0,66.8,65.2,1.71,6.48
11.24,84.1,1.54,56.0,140.0,1.3,42.5,-0.4288,0.1,61.7,0.4452,7.29,-24.66,56.7,4.57,35.07,132.0,61.7,16.9,5.68,29.47,10.2,38.9,34.5,4.38,0.82,1.25
4.03,-36.04,2.36,9.0,16.3,-4.79,4.94,-0.3139,-0.08,4.64,-0.341,1.71,-35.12,0.1781,0.04,5.45,16.5,4.64,7.54,0.0092,58.09,1.02,9.59,8.35,1.24,0.25,-0.3393
6.65,7.03,0.91,60.0,51.6,-6.72,43.2,6.69,0.71,22.7,6.77,7.31,-4.95,30.2,3.89,33.64,98.1,22.7,58.2,8.1,36.47,13.4,35.8,32.0,3.77,1.73,5.51
5.46,23.4,1.22,21.0,16.7,11.45,3.61,0.8224,0.18,5.87,0.8184,4.47,0.51,-9.37,-2.34,35.36,21.3,5.87,2.02,0.1616,15.21,23.2,3.24,2.83,0.4034,5.8,0.7008
4.71,61.49,3.35,34.0,32.0,14.56,7.52,0.7263,0.06,10.4,0.728,1.41,23.12,-14.6,-2.15,11.45,12.8,10.4,1.84,0.2057,12.92,16.5,1.66,1.66,0.0015300000000000001,2.42,0.3908
6.45,11.71,1.09,47.0,42.4,-0.9,73.5,4.87,0.41,53.7,4.83,5.91,11.54,20.5,3.12,23.87,68.7,53.7,7.34,3.66,39.05,8.25,26.8,26.4,0.3895,1.25,2.72
3.43,12.15,2.45,7.0,49.6,43.14,34.2,5.82,0.21,122.0,5.87,1.4,137.79,1.03,0.07,29.3,142.0,122.0,4.82,0.7086,79.95,2.6,113.0,82.8,30.6,0.18,3.06
2.44,-6.88,2.68,9.0,37.4,9.45,68.2,-5.54,-0.27,39.9,-5.72,0.91,-31.79,-20.7,-1.05,2.61,243.0,39.9,173.0,6.31,91.23,16.9,222.0,140.0,81.9,0.86,-5.23
7.1,76.54,3.49,56.0,98.2,17.29,27.9,1.01,0.07,51.7,1.22,2.03,110.43,2.03,0.13,14.49,65.3,51.7,0.257,2.07,48.9,14.5,31.9,31.3,0.6032,0.9,1.13
27.8,11.02,2.05,47.0,113.0,5.91,257.0,9.46,1.89,80.8,9.33,13.57,53.25,44.1,10.84,18.29,141.0,80.8,30.0,3.68,59.68,4.03,84.1,81.3,2.85,0.99,7.69
5.02,649.9,1.48,7.0,29.5,-73.34,0.7411,0.1416,0.01,26.6,0.1431,3.39,-96.35,8.42,1.44,84.17,36.3,26.6,0.0433,0.1192,43.7,0.506,15.9,1.09,14.8,0.09,0.034
4.58,107.78,1.59,52.0,15.0,19.69,10.5,0.4321,0.03,10.6,0.4515,2.89,-34.1,-0.3057,-0.09,22.75,21.6,10.6,5.41,1.52,47.93,6.62,10.3,7.41,2.94,1.86,0.1132
8.26,156.87,1.71,6.0,32.8,63.21,97.9,0.8123,0.04,254.0,0.8759,4.84,56.13,-1.58,-0.05,11.23,331.0,254.0,33.8,14.3,50.93,130.0,168.0,141.0,27.6,3.88,1.33
8.9,33.44,1.85,50.0,31.6,6.7,40.2,1.57,0.2,42.9,1.58,4.81,48.55,2.67,0.43,10.35,67.8,42.9,2.21,0.3519,55.76,20.9,37.8,30.4,7.39,3.35,1.24
5.68,27.46,2.43,24.0,21.4,2.25,10.1,1.18,0.16,8.68,1.18,2.33,14.6,3.12,0.83,23.84,11.7,8.68,0.295,0.0247,20.33,1.43,2.39,2.28,0.1079,0.38,0.5834
5.67,11.47,1.11,7.0,65.3,58.03,37.5,9.93,0.37,298.0,9.76,5.11,36.6,25.7,2.24,32.56,369.0,298.0,16.6,11.7,65.55,17.7,242.0,164.0,78.3,1.54,4.27
7.36,14.19,1.96,32.0,151.0,-4.77,136.0,9.16,0.39,99.6,9.14,3.75,58.21,10.7,0.52,13.38,158.0,99.6,34.8,9.03,49.87,41.5,78.8,66.7,12.0,2.02,7.98
6.19,2.9,1.8,47.0,26.1,3.73,10.6,15.9,1.6,38.3,15.9,3.44,1042.98,17.6,1.95,34.83,58.9,38.3,3.43,0.00639,48.96,3.88,28.8,24.8,4.05,0.5,12.5
10.51,17.26,0.79,47.0,161.0,44.63,142.0,9.39,0.46,77.1,9.12,13.35,-43.33,114.0,7.47,12.43,365.0,77.1,35.7,9.24,40.32,64.1,147.0,98.7,48.4,4.19,6.99
8.18,6.82,1.23,46.0,53.7,26.08,52.0,10.5,0.9,57.1,12.9,6.67,2376.51,1.73,0.12,10.54,198.0,57.1,35.6,2.31,48.82,77.2,96.6,84.3,12.3,5.39,12.9
18.76,6.97,1.35,6.0,538.0,14.51,1188.0,87.5,2.02,829.0,92.5,13.94,32.13,244.0,7.72,13.83,1337.0,829.0,191.0,35.3,60.19,129.0,805.0,704.0,101.0,4.09,63.6
10.4,10.21,1.11,6.0,52.8,7.85,99.0,5.66,0.76,46.9,5.65,9.34,-3.57,31.0,6.11,7.84,91.0,46.9,14.2,1.99,40.62,4.45,37.0,34.4,2.58,0.88,3.88
2.56,15.44,0.81,7.0,60.1,-45.26,30.6,4.8,0.12,405.0,4.6,3.15,-38.38,34.5,1.47,31.13,436.0,405.0,12.9,0.4303,81.38,12.8,355.0,262.0,92.3,0.54,2.92
2.78,-2294.42,1.66,9.0,23.0,22.23,68.2,-0.1247,0.0,48.2,0.1621,1.68,99.72,-38.2,-2.15,6.82,189.0,48.2,108.0,8.04,84.91,48.9,160.0,73.1,87.3,2.74,-0.0162
20.47,-57.76,3.87,42.0,98.9,-12.36,110.0,-1.62,-0.27,111.0,-1.57,5.28,-160.13,2.96,0.46,6.95,155.0,111.0,10.1,4.47,77.35,23.8,120.0,118.0,1.5,3.74,-1.69
1.37,-655.52,1.01,24.0,14.6,53.34,13.5,-0.0153,0.0,16.8,-0.0137,1.36,-104.82,-6.01,-0.41,1.9,25.0,16.8,0.1681,0.0135,19.79,10.1,4.95,4.87,0.0828,0.69,-0.023
5.3,25.6,0.97,7.0,74.6,23.27,47.3,6.11,0.16,336.0,6.39,5.48,-18.73,44.6,2.42,29.08,387.0,336.0,0.9198,0.3336,69.42,31.1,269.0,175.0,93.7,1.69,2.86
9.57,77.99,2.05,20.0,18.1,15.93,1.48,0.2302,0.09,8.48,0.2173,4.66,233.51,-1.53,-0.68,53.53,15.1,8.48,1.62,4.14,30.05,9.79,4.53,4.31,0.2222,4.31,0.2089
16.73,14.9,2.24,22.0,70.3,-1.23,12.9,4.1,0.84,21.3,4.09,7.46,10.18,21.1,5.03,67.98,35.6,21.3,5.99,3.18,12.08,4.33,4.3,3.01,1.3,1.03,3.54
2.89,144.08,0.62,56.0,74.4,3.88,2326.0,2.21,0.02,887.0,1.95,4.63,-64.01,1.81,0.06,6.58,1211.0,887.0,25.9,93.9,85.19,102.0,1032.0,895.0,137.0,3.52,0.4362
21.17,17.44,1.6,20.0,137.0,9.23,110.0,13.0,0.91,92.6,13.2,13.21,22.51,25.0,2.61,89.7,402.0,92.6,65.8,74.0,65.55,80.4,263.0,66.9,196.0,8.4,8.72
7.08,5.44,1.04,24.0,129.0,32.95,1451.0,28.5,0.98,762.0,28.2,6.78,10.39,69.5,3.83,3.73,894.0,762.0,21.1,2.08,69.48,30.2,621.0,574.0,47.3,1.66,17.7
15.47,37.52,2.26,56.0,50.1,-10.68,6.34,0.9383,0.31,16.9,0.9385,6.84,238.27,7.55,2.33,52.03,28.8,16.9,1.73,1.37,23.07,10.5,6.65,6.3,0.3491,3.24,1.0
6.77,9.72,1.25,14.0,82.2,14.68,76.8,6.54,0.52,88.2,6.52,5.43,21.41,33.0,2.72,17.24,110.0,88.2,8.62,2.86,38.9,18.1,42.8,41.3,1.53,1.49,6.34
3.45,930.35,0.86,46.0,23.3,-4.94,53.4,0.6406,0.0,60.7,0.6268,4.02,-99.22,4.42,0.33,15.86,153.0,60.7,68.6,18.5,64.94,34.1,99.1,85.0,14.1,2.56,0.037
2.53,36.29,1.09,11.0,57.1,29.65,26.4,4.9,0.05,35.5,4.9,2.33,392.3,5.59,0.25,64.19,168.0,35.5,11.1,0.0699,64.62,24.5,108.0,52.2,56.2,1.08,1.18
30.89,103.76,5.77,15.0,107.0,301.42,116.0,3.7,0.22,196.0,3.7,5.35,172.8,-0.4982,-0.04,7.76,258.0,196.0,27.2,9.92,70.51,60.7,182.0,170.0,12.1,4.38,3.13
9.21,11.5,1.48,58.0,68.2,17.51,73.8,6.18,0.6,52.2,6.19,6.22,29.04,27.4,3.71,19.22,74.0,52.2,14.7,1.99,34.13,5.53,25.3,22.3,2.97,0.75,4.45
46.72,40.8,11.9,21.0,150.0,33.71,11.6,3.54,0.86,5.64,3.55,3.92,51.33,9.24,2.88,44.76,20.6,5.64,8.13,0.1468,32.6,0.000974,6.7,2.15,4.56,0.0,2.75
23.84,281.31,9.02,33.0,78.6,-4.42,1.73,0.2915,0.06,10.8,0.3054,2.64,-56.85,1.93,0.49,45.6,14.5,10.8,3.03,0.5896,27.63,4.39,3.99,2.69,1.31,1.11,0.2516
8.76,24.45,1.68,15.0,68.2,-6.77,38.3,2.33,0.27,90.4,2.31,5.21,28.37,15.4,1.97,27.5,129.0,90.4,25.7,2.76,66.93,16.0,86.6,67.1,19.5,2.05,2.09
4.65,-64.79,6.4,56.0,15.9,67.21,0.9362,-0.1792,-0.05,2.25,-0.248,0.73,-536.39,-1.35,-0.4,28.25,4.55,2.25,0.0227,1.51,34.43,0.3642,1.57,1.29,0.2777,0.11,-0.1836
10.34,-144.15,10.82,44.0,13.8,-6.07,5.55,-0.0579,-0.05,3.19,-0.0657,0.96,-108.15,-0.2356,-0.18,3.22,5.46,3.19,1.55,0.213,76.59,0.0404,4.18,3.81,0.3743,0.03,-0.072
5.21,59.67,1.9,18.0,67.7,-33.67,3.7,0.8232,0.07,20.3,0.832,2.74,138.49,0.0637,0.0,23.15,60.9,20.3,12.9,1.3,21.29,22.2,13.0,11.0,1.92,1.71,0.8513
26.49,31.02,4.4,22.0,80.1,38.48,10.2,2.81,0.64,19.1,2.81,6.02,118.14,-0.1077,-0.03,82.2,27.1,19.1,4.73,0.9591,18.77,17.5,5.08,4.74,0.3418,4.97,2.26
6.38,55.67,1.6,7.0,46.5,8.22,8.08,0.8186,0.09,101.0,0.7646,3.99,31.08,8.06,0.98,39.52,113.0,101.0,4.75,1.33,70.95,16.4,79.9,22.8,57.1,2.0,0.7046
12.44,192.03,4.79,47.0,28.2,9.36,7.75,0.1467,0.05,1.69,0.1442,2.6,43.04,1.54,0.68,33.05,17.2,1.69,10.9,0.4743,59.26,1.29,10.2,8.38,1.81,0.57,0.1103
8.27,69.78,2.24,42.0,55.6,7.91,30.9,1.4,0.09,48.4,1.45,3.7,58.68,7.48,0.82,14.95,62.1,48.4,8.36,0.941,42.07,14.6,26.1,25.8,0.3326,1.6,0.8123
14.89,182.87,6.19,42.0,142.0,-2.16,15.6,0.9464,0.06,27.5,0.9775,2.41,11.14,7.55,0.6,16.51,36.2,27.5,2.17,0.4261,15.46,8.97,5.6,5.55,0.0519,0.71,0.767
2.09,16.38,0.96,11.0,68.3,506.71,35.6,8.84,0.1,30.6,8.86,2.19,454.96,8.45,0.12,56.8,247.0,30.6,8.2,0.1313,39.8,66.6,98.4,30.7,67.7,0.98,6.51
4.7,13.62,1.85,47.0,14.6,-1.19,41.8,0.9114,0.26,13.3,0.9472,2.55,130.67,-0.2835,-0.09,24.32,50.4,13.3,18.6,2.34,83.86,4.04,42.3,31.2,11.1,1.3,0.806
29.38,23.26,8.25,25.0,144.0,45.36,21.4,6.21,0.95,22.2,5.77,3.56,90.15,4.66,0.95,81.57,29.6,22.2,4.3,0.6402,41.28,4.0,12.2,11.9,0.3251,0.82,4.63
3.42,17.96,0.78,9.0,39.2,19.45,42.6,2.3,0.14,28.8,2.2,4.4,871.69,23.8,2.08,14.35,119.0,28.8,46.7,2.56,57.91,12.3,69.2,25.2,43.9,1.07,1.64
12.49,8.04,1.49,22.0,22.2,12.46,47.7,9.03,1.17,59.3,8.97,8.36,154.02,26.3,4.2,45.72,107.0,59.3,33.0,2.67,50.25,19.0,53.6,45.8,7.76,3.03,7.31
5.06,3.06,0.95,5.0,161.0,14.86,408.0,52.1,1.24,250.0,52.1,5.34,187.1,76.6,2.4,14.97,374.0,250.0,101.0,8.29,53.06,56.1,198.0,180.0,19.0,1.76,39.5
16.33,42.03,3.26,18.0,122.0,-1.08,1.52,2.81,0.29,12.6,2.81,5.01,-11.84,17.0,2.28,26.24,61.1,12.6,1.41,0.5179,37.06,10.4,22.7,6.2,16.5,1.4,2.17
5.19,34.01,1.96,18.0,29.5,38.58,14.1,1.16,0.11,22.9,1.13,2.65,980.25,2.47,0.43,11.25,38.7,22.9,3.65,1.29,59.93,5.78,23.2,22.3,0.9295,1.02,0.6503
16.81,17.31,1.76,47.0,37.9,5.11,57.1,1.83,0.73,18.1,1.91,9.54,34.19,14.2,6.29,20.92,49.0,18.1,17.9,1.1,57.93,3.11,28.4,25.4,2.92,1.38,1.64
5.21,116.72,1.08,23.0,96.9,10.57,274.0,1.24,0.03,110.0,0.9021,4.83,-93.96,31.2,1.42,3.36,211.0,110.0,26.7,27.1,47.83,36.2,101.0,86.2,14.9,1.65,0.7364
8.02,28.28,1.85,22.0,46.6,25.98,23.7,1.62,0.21,30.1,1.68,4.33,230.56,2.54,0.37,31.05,65.0,30.1,21.8,2.22,51.96,18.5,33.8,20.0,13.8,2.74,1.44
3.94,14.14,1.13,47.0,57.8,4.68,7.31,4.06,0.21,22.0,4.0,3.49,-4.18,15.5,1.06,62.39,99.3,22.0,1.94,0.8977,46.85,10.9,46.5,43.7,2.83,0.74,3.06
3.99,12.24,1.07,7.0,18.0,12.07,5.32,1.19,0.24,61.0,1.21,3.72,78.77,9.91,2.19,18.71,66.0,61.0,0.1579,0.009940000000000001,59.36,1.45,39.2,20.6,18.5,0.32,1.11
2.87,25.16,0.95,46.0,28.4,27.25,38.3,0.9284,0.09,19.3,0.9489,3.03,185.76,-3.99,-0.4,10.22,53.4,19.3,20.1,6.01,42.54,22.7,22.7,18.2,4.56,2.3,0.8468
15.41,5.79,4.56,28.0,16.2,37.6,10.4,1.54,2.0,12.5,2.1,3.38,108.82,1.42,1.34,16.47,35.8,12.5,19.0,0.83,90.07,1.05,32.3,25.8,6.45,1.0,2.1
2.95,92.01,1.98,23.0,35.2,63.52,10.8,0.4,0.02,13.1,0.5591,1.49,136.85,2.42,0.2,12.57,32.4,13.1,10.3,2.32,35.68,2.68,11.6,6.81,4.77,0.22,0.2915
2.59,14.5,1.02,9.0,509.0,8.53,481.0,45.4,0.13,252.0,45.3,2.54,8.28,196.0,1.0,20.59,2791.0,252.0,1959.0,22.7,73.65,53.7,2056.0,633.0,1423.0,0.27,26.3
5.67,-68.46,2.83,52.0,17.1,-3.24,3.33,-0.1318,-0.06,4.07,-0.1383,2.0,-145.75,1.82,0.6,16.76,9.84,4.07,3.99,0.2525,35.18,0.3758,3.46,2.29,1.17,0.12,-0.1872
7.74,38.67,1.83,41.0,72.8,15.41,23.8,2.21,0.15,28.5,2.21,4.23,-23.65,11.6,1.1,29.66,65.7,28.5,8.45,0.6854,28.98,20.8,19.1,18.3,0.7604,1.97,1.58
3.41,22.49,1.21,10.0,35.2,24.96,14.7,2.06,0.11,6.69,2.08,2.81,15.58,4.65,0.45,23.96,62.8,6.69,21.0,34.7,44.28,11.7,27.8,8.16,19.7,1.13,1.17
5.05,-54.02,199.45,41.0,30.9,15.21,1.08,-0.4304,-0.07,2.09,-0.4358,0.03,7.69,-7.76,-1.27,17.64,4.9,2.09,0.6102,0.3385,104.22,1.35,5.11,5.02,0.0862,0.22,-0.4286
16.99,5.59,1.71,60.0,165.0,32.68,190.0,46.7,2.28,101.0,46.7,9.95,224.98,101.0,6.77,38.3,323.0,101.0,151.0,31.5,49.16,25.1,159.0,100.0,58.4,1.68,34.1
7.65,6.81,3.26,60.0,29.2,70.41,20.0,4.74,0.84,7.98,4.73,2.35,501.2,-0.9039,-0.24,33.56,39.3,7.98,20.5,3.59,64.11,2.14,25.2,23.7,1.47,0.56,3.22
10.17,9.06,1.47,34.0,125.0,39.71,98.0,13.2,0.84,59.8,13.3,6.9,169.33,50.0,4.07,23.58,228.0,59.8,50.1,10.5,59.16,18.0,135.0,66.0,68.9,1.47,10.3
8.31,26.13,1.7,17.0,119.0,-17.01,52.3,3.6,0.24,44.9,3.93,4.9,-43.62,30.3,2.12,51.87,229.0,44.9,104.0,2.95,69.02,24.2,158.0,101.0,56.8,1.69,3.42
4.99,21.42,0.68,18.0,42.4,31.77,14.8,1.4,0.17,23.9,1.46,7.31,153.63,42.5,4.99,15.99,102.0,23.9,11.4,7.55,32.9,3.82,33.4,29.9,3.54,0.45,1.49
3.69,-2.45,4.57,59.0,29.0,-20.5,11.1,-10.5,-1.13,67.4,-9.63,0.81,-1161.96,-11.4,-1.29,4.28,85.2,67.4,1.74,4.07,91.49,11.8,77.9,73.1,4.83,1.34,-10.0
3.51,3.63,0.96,5.0,209.0,19.39,631.0,69.4,0.73,359.0,70.3,3.66,103.79,75.9,0.99,15.3,742.0,359.0,304.0,18.9,57.02,83.5,423.0,370.0,52.9,1.08,55.8
35.37,18.17,5.11,25.0,306.0,42.41,69.2,19.1,1.46,74.4,19.1,6.92,56.89,43.5,5.02,69.44,103.0,74.4,16.8,2.25,40.21,2.42,41.3,41.1,0.21,0.28,12.6
10.35,6.08,1.48,27.0,45.8,8.38,86.4,9.05,1.28,53.6,9.04,7.0,708.49,6.24,1.41,14.26,109.0,53.6,25.7,2.76,64.48,17.9,70.3,62.0,8.31,4.05,5.65
3.81,13.72,0.69,18.0,125.0,51.11,77.4,7.36,0.21,290.0,7.34,5.54,57.86,57.8,1.56,4.87,501.0,290.0,8.2,1.78,58.3,85.3,292.0,170.0,122.0,2.3,7.74
4.14,65.82,1.26,22.0,67.5,24.25,70.8,1.08,0.05,74.7,1.07,3.29,254.32,0.3313,0.02,38.51,179.0,74.7,75.9,3.72,69.73,34.8,125.0,104.0,21.1,2.13,0.7693
5.28,21.52,1.58,47.0,37.8,3.81,42.1,3.58,0.18,28.8,3.57,3.34,2.38,14.6,2.04,22.23,51.3,28.8,9.12,0.203,35.51,0.1428,18.2,18.0,0.2749,0.02,1.32
3.09,-20.94,6.74,13.0,29.6,-31.94,22.7,-0.6382,-0.11,40.1,-0.4245,0.46,-197.42,-28.5,-2.97,12.72,57.3,40.1,6.36,2.51,89.29,20.6,51.1,46.1,5.01,2.14,-1.06
11.1,192.54,5.56,51.0,26.4,-15.05,4.05,0.1111,0.04,3.1,0.1032,2.0,-57.59,1.81,0.56,13.09,10.6,3.1,0.8007,1.23,38.4,0.3352,4.06,2.56,1.51,0.1,0.139
4.27,33.3,1.3,49.0,31.9,19.66,28.1,1.24,0.1,28.2,1.28,3.29,215.83,5.38,0.58,17.7,70.8,28.2,35.0,4.36,47.75,11.3,33.8,26.1,7.72,1.21,0.8992
6.75,12.44,1.07,16.0,212.0,17.54,235.0,16.5,0.41,418.0,16.5,6.33,10.37,85.5,2.72,12.83,729.0,418.0,32.1,42.1,71.24,68.3,520.0,359.0,161.0,2.17,12.8
4.2,-12.13,4.31,47.0,17.5,-17.94,1.22,-1.08,-0.26,0.6925,-1.08,0.97,16.27,-2.87,-0.69,21.16,13.5,0.6925,6.07,0.2102,70.04,1.79,9.48,6.49,2.99,0.43,-1.08
8.81,80.37,7.29,24.0,34.9,7.3,50.3,0.5748,0.08,12.6,0.6001,1.21,76.35,-17.5,-3.52,5.34,19.4,12.6,3.35,0.3258,66.03,17.8,12.8,11.8,1.0,3.59,0.4078
3.86,7.36,0.63,7.0,145.0,24.27,144.0,33.6,0.39,639.0,33.7,6.17,5.76,141.0,3.77,36.96,1006.0,639.0,17.3,4.92,56.03,7.78,564.0,374.0,190.0,0.21,14.8
3.57,23.24,1.69,47.0,37.6,-22.44,11.8,1.59,0.12,13.7,1.65,2.11,-15.95,8.02,0.76,42.23,29.1,13.7,1.87,0.3243,21.87,1.56,6.36,6.29,0.0744,0.15,1.21
9.77,12.96,1.4,24.0,41.1,-5.57,23.4,3.1,0.57,30.3,3.11,6.97,139.16,18.3,4.35,5.34,42.1,30.3,0.2289,0.0358,28.6,1.36,12.1,10.9,1.12,0.32,2.38
8.8,16.81,0.97,47.0,136.0,1.94,358.0,12.5,0.39,188.0,13.1,9.08,3.04,80.0,4.48,21.44,446.0,188.0,138.0,35.1,55.57,29.2,248.0,220.0,27.5,1.64,7.0
4.77,8.37,1.52,47.0,31.0,0.58,85.7,10.8,0.43,40.7,10.8,3.14,28.22,15.3,0.88,29.75,187.0,40.7,48.5,18.6,65.58,0.9277,123.0,71.9,50.6,0.05,7.41
5.28,60.68,1.13,19.0,24.0,-3.05,7.59,0.468,0.07,10.8,0.5289,4.68,-43.84,10.4,2.28,16.85,31.2,10.8,0.8125,0.4523,25.07,5.24,7.82,4.03,3.79,1.15,0.2965
8.02,30.68,1.52,14.0,45.2,8.9,21.9,1.12,0.2,27.2,1.12,5.28,-3.86,11.7,1.94,30.12,81.4,27.2,38.2,1.29,59.79,13.0,48.7,32.3,16.3,2.14,1.19
10.26,58.78,3.5,22.0,22.9,-27.04,8.59,0.3733,0.13,7.39,0.3738,2.93,-20.91,1.92,0.86,19.72,11.0,7.39,0.8015,0.5549,39.79,0.6519,4.37,3.8,0.567,0.29,0.2921
6.91,98.19,2.24,23.0,33.0,-0.82,5.58,0.3042,0.05,5.18,0.3448,3.08,-60.83,7.07,1.48,5.88,27.5,5.18,11.9,0.00148,46.53,0.7974,12.8,7.0,5.81,0.17,0.252
15.88,11.8,1.52,13.0,128.0,8.28,159.0,19.7,1.01,279.0,19.6,10.42,-1.21,62.7,6.13,19.74,331.0,279.0,15.4,3.85,61.06,20.4,202.0,199.0,3.8,1.99,10.3
3.97,422.38,2.97,54.0,26.3,6.83,10.3,0.0447,0.01,20.2,0.0957,1.34,149.4,1.12,0.17,18.7,32.9,20.2,5.12,0.559,71.31,1.0,23.4,19.6,3.84,0.15,0.0467
6.3,26.45,2.1,47.0,25.3,-17.43,0.5062,0.7165,0.18,3.49,0.7168,3.0,-1.27,3.97,0.99,60.77,13.1,3.49,1.16,0.8804,8.01,1.84,1.05,0.5901,0.4565,0.46,0.7162
2.49,42.04,0.89,26.0,115.0,5.48,578.0,7.08,0.04,517.0,7.23,2.81,43.92,46.7,1.01,12.23,721.0,517.0,66.2,39.5,70.34,35.7,507.0,478.0,28.6,0.77,2.05
6.94,39.25,1.62,13.0,36.2,21.46,32.6,1.08,0.13,52.1,1.08,4.27,19.6,11.7,1.35,14.43,71.9,52.1,11.3,0.2368,48.45,11.2,34.8,33.4,1.44,1.3,1.15
7.15,21.79,1.76,13.0,21.8,0.85,22.9,2.01,0.25,25.8,2.04,4.05,-28.75,8.27,1.51,28.54,41.0,25.8,4.66,2.16,38.92,9.09,15.9,11.8,4.12,1.66,1.35
3.4,890.82,1.63,34.0,28.0,19.83,10.1,-0.0682,0.0,5.34,0.0705,2.09,-96.05,-7.09,-0.7,20.22,34.9,5.34,22.4,1.65,21.2,17.6,7.4,6.98,0.4249,1.73,0.0291
23.2,29.44,3.15,56.0,149.0,20.27,38.4,6.06,0.59,73.2,6.08,7.36,60.18,24.5,2.79,29.38,96.3,73.2,10.5,1.25,31.45,29.3,30.3,29.4,0.9247,3.34,5.18
7.75,24.71,2.27,16.0,48.4,-8.18,19.9,2.25,0.24,104.0,2.4,3.41,45.68,11.6,1.86,18.18,121.0,104.0,1.6,6.42,76.46,1.98,92.7,70.9,21.9,0.32,1.47
12.18,-368.72,2.75,43.0,18.7,29.5,4.07,-0.0326,-0.02,2.45,-0.0365,4.43,-228.08,-1.23,-0.8,12.33,8.36,2.45,2.77,0.1939,18.73,6.48,1.57,1.54,0.0262,4.23,-0.038
20.47,50.8,3.42,7.0,161.0,-6.34,13.0,4.39,0.3,115.0,4.4,5.99,15.41,12.4,1.11,57.44,155.0,115.0,1.21,0.0025,49.18,42.4,76.4,41.0,35.4,3.79,3.38
17.33,21.86,3.2,41.0,73.4,11.09,49.5,2.91,0.59,51.8,2.91,5.41,12.1,17.9,4.22,15.93,53.1,51.8,0.2856,0.2952,54.34,0.1814,28.8,28.8,0.005,0.06,2.52
6.97,60.8,2.52,22.0,51.5,8.88,8.01,1.15,0.09,9.16,1.15,2.76,8.39,3.77,0.31,42.87,44.3,9.16,2.82,0.197,20.92,4.34,9.28,5.18,4.09,0.36,1.04
3.7,20.44,1.59,16.0,19.9,13.77,67.7,1.36,0.14,131.0,1.36,2.33,131.27,3.8,0.59,7.45,159.0,131.0,4.32,4.26,88.98,4.53,142.0,110.0,31.7,0.7,0.8745
3.98,14.96,1.01,26.0,20.7,33.84,5.88,1.27,0.2,11.9,1.27,3.94,92.96,-5.29,-1.02,27.93,24.2,11.9,2.64,0.0494,20.06,15.3,4.86,3.8,1.06,2.95,1.04
